id_estudiante,nombre,carrera,edad,genero,semestre
3780,Camila Torres,Contabilidad,32,Femenino,2
3781,Daniela Gómez,Contabilidad,27,Femenino,4
3782,José Castillo,Psicología,24,Masculino,6
3783,María Ramírez,Psicología,35,Masculino,4
3784,María Gómez,Psicología,24,Femenino,2
3785,Luis López,Administración,34,Masculino,7
3786,Ana Vega,Derecho,34,Masculino,9
3787,Luis Díaz,Administración,33,Femenino,4
3788,Ana Castillo,Psicología,31,Masculino,6
3789,Luis Díaz,Administración,21,Femenino,5
3790,Pedro Díaz,Educación,24,Femenino,4
3791,Daniela Vega,Sistemas,21,Masculino,6
3792,Pedro Ramírez,Administración,27,Femenino,7
3793,Daniela Gómez,Educación,33,Femenino,7
3794,Carlos Ruiz,Derecho,20,Femenino,4
3795,María Morales,Administración,26,Femenino,7
3796,José Díaz,Sistemas,18,Masculino,2
3797,Ana Vega,Psicología,35,Femenino,8
3798,María Ruiz,Sistemas,35,Masculino,6
3799,Carlos Gómez,Educación,20,Femenino,9
3800,José Castillo,Administración,27,Femenino,5
3801,Andrés Vega,Contabilidad,32,Femenino,8
3802,Carlos Vega,Contabilidad,33,Femenino,10
3803,Camila Vega,Administración,34,Masculino,10
3804,Ana Torres,Administración,20,Femenino,10
3805,Daniela Vega,Psicología,20,Masculino,5
3806,Andrés Vega,Administración,32,Masculino,8
3807,Ana Díaz,Psicología,34,Femenino,5
3808,Camila Gómez,Contabilidad,24,Femenino,8
3809,Carlos Vega,Derecho,34,Masculino,2
3810,Carlos López,Educación,18,Masculino,9
3811,Andrés Díaz,Derecho,35,Masculino,2
3812,Sofía López,Psicología,33,Masculino,5
3813,Camila Ruiz,Sistemas,18,Masculino,2
3814,Daniela Ramírez,Psicología,19,Femenino,6
3815,Carlos Vega,Derecho,31,Masculino,4
3816,Camila Gómez,Educación,28,Masculino,8
3817,Ana Díaz,Administración,22,Femenino,1
3818,Luis Gómez,Psicología,25,Masculino,1
3819,María Vega,Administración,33,Femenino,3
3820,Camila Díaz,Sistemas,25,Femenino,1
3821,Sofía Pérez,Educación,34,Femenino,9
3822,Luis Vega,Educación,21,Masculino,5
3823,Camila Pérez,Administración,27,Masculino,8
3824,María Morales,Sistemas,28,Femenino,4
3825,Pedro Morales,Administración,32,Masculino,4
3826,Camila Vega,Educación,30,Masculino,4
3827,Camila López,Psicología,19,Masculino,6
3828,Andrés Díaz,Derecho,20,Femenino,5
3829,Daniela López,Sistemas,28,Femenino,7
3830,María Ruiz,Derecho,23,Femenino,6
3831,Luis Gómez,Derecho,27,Masculino,7
3832,Sofía Pérez,Educación,22,Masculino,8
3833,Daniela Torres,Derecho,18,Masculino,9
3834,Sofía Morales,Educación,30,Femenino,1
3835,Camila López,Contabilidad,23,Masculino,7
3836,José Castillo,Sistemas,31,Masculino,1
3837,Luis Ruiz,Educación,32,Femenino,4
3838,Camila Vega,Educación,27,Femenino,5
3839,Ana Díaz,Sistemas,19,Masculino,9
3840,Andrés Pérez,Administración,33,Masculino,1
3841,José Torres,Derecho,31,Masculino,7
3842,Carlos Vega,Sistemas,26,Femenino,5
3843,Daniela Gómez,Psicología,25,Femenino,4
3844,Ana Ruiz,Derecho,19,Femenino,8
3845,Pedro Castillo,Educación,18,Masculino,3
3846,Andrés Vega,Contabilidad,34,Femenino,5
3847,Camila Díaz,Sistemas,25,Femenino,9
3848,Daniela Torres,Derecho,21,Femenino,5
3849,María Pérez,Educación,31,Masculino,2
3850,Pedro Castillo,Educación,19,Masculino,5
3851,María Ruiz,Psicología,34,Masculino,9
3852,Daniela López,Psicología,33,Femenino,6
3853,Andrés López,Educación,25,Masculino,7
3854,José Ramírez,Derecho,18,Femenino,2
3855,María Pérez,Psicología,18,Masculino,6
3856,María Vega,Educación,31,Masculino,3
3857,Andrés Torres,Derecho,22,Femenino,5
3858,Carlos Pérez,Contabilidad,20,Masculino,4
3859,Luis Ruiz,Sistemas,29,Femenino,8
3860,Carlos Pérez,Contabilidad,26,Masculino,1
3861,Ana Ramírez,Educación,26,Masculino,10
3862,María Torres,Contabilidad,29,Masculino,9
3863,Luis Pérez,Psicología,33,Femenino,2
3864,Carlos Torres,Contabilidad,35,Femenino,1
3865,Sofía Vega,Derecho,22,Femenino,5
3866,Sofía Morales,Administración,23,Masculino,6
3867,Luis Ramírez,Contabilidad,22,Masculino,5
3868,Ana Castillo,Educación,24,Masculino,7
3869,Luis Gómez,Psicología,19,Masculino,4
3870,José Morales,Psicología,31,Masculino,7
3871,María Pérez,Derecho,18,Masculino,9
3872,Pedro Ramírez,Educación,23,Masculino,3
3873,Ana Pérez,Psicología,28,Masculino,7
3874,Pedro Torres,Sistemas,29,Masculino,7
3875,Andrés Ruiz,Sistemas,18,Femenino,8
3876,Daniela Ruiz,Contabilidad,18,Masculino,2
3877,Daniela López,Administración,28,Masculino,1
3878,Daniela López,Psicología,32,Masculino,4
3879,Ana Ramírez,Administración,23,Masculino,2
3880,María Vega,Derecho,19,Femenino,2
3881,Pedro Ramírez,Administración,23,Masculino,1
3882,José Díaz,Educación,26,Femenino,2
3883,Daniela Gómez,Psicología,23,Masculino,8
3884,Ana Ramírez,Contabilidad,27,Masculino,7
3885,Ana Torres,Administración,27,Femenino,3
3886,Carlos Díaz,Administración,20,Femenino,1
3887,Carlos Díaz,Administración,24,Femenino,2
3888,Carlos Pérez,Psicología,26,Femenino,8
3889,Daniela Torres,Derecho,18,Masculino,3
3890,Pedro Díaz,Contabilidad,21,Masculino,3
3891,Daniela Morales,Sistemas,32,Femenino,9
3892,Ana Torres,Contabilidad,29,Femenino,10
3893,Andrés Díaz,Sistemas,30,Masculino,3
3894,Luis Gómez,Psicología,21,Femenino,9
3895,Sofía Gómez,Administración,31,Femenino,5
3896,Sofía Vega,Derecho,26,Femenino,9
3897,Pedro Vega,Educación,31,Masculino,4
3898,Daniela Morales,Sistemas,18,Femenino,5
3899,Daniela Castillo,Sistemas,34,Masculino,8
3900,Andrés Gómez,Psicología,21,Masculino,8
3901,José Ruiz,Psicología,22,Masculino,7
3902,José Pérez,Sistemas,30,Masculino,7
3903,Sofía Torres,Administración,28,Masculino,5
3904,Andrés Castillo,Psicología,31,Femenino,8
3905,Ana Vega,Administración,21,Masculino,10
3906,Andrés Morales,Contabilidad,26,Femenino,3
3907,Carlos Pérez,Administración,20,Masculino,4
3908,Daniela Torres,Sistemas,29,Femenino,1
3909,María López,Sistemas,19,Masculino,1
3910,Andrés Vega,Derecho,25,Femenino,7
3911,Daniela López,Psicología,21,Masculino,1
3912,Andrés Vega,Psicología,20,Masculino,5
3913,Luis Morales,Sistemas,18,Masculino,7
3914,Sofía Torres,Administración,22,Femenino,4
3915,Daniela Ruiz,Educación,35,Femenino,10
3916,Ana Morales,Sistemas,35,Femenino,5
3917,Andrés Gómez,Psicología,31,Femenino,5
3918,Pedro López,Sistemas,19,Masculino,10
3919,Sofía Vega,Contabilidad,25,Masculino,7
3920,Luis Gómez,Educación,25,Femenino,2
3921,Luis Vega,Sistemas,28,Masculino,10
3922,Andrés Díaz,Educación,26,Femenino,9
3923,Carlos Ruiz,Contabilidad,22,Masculino,4
3924,José Pérez,Sistemas,29,Masculino,6
3925,María Castillo,Derecho,31,Masculino,8
3926,Camila Morales,Psicología,26,Femenino,10
3927,José Morales,Derecho,32,Masculino,1
3928,Luis Pérez,Psicología,22,Femenino,1
3929,Carlos Vega,Sistemas,34,Masculino,3
3930,María Vega,Derecho,27,Masculino,3
3931,Pedro Torres,Sistemas,34,Femenino,9
3932,Luis Ramírez,Contabilidad,28,Masculino,8
3933,María Díaz,Educación,24,Femenino,5
3934,Carlos López,Contabilidad,32,Masculino,1
3935,José Gómez,Administración,21,Masculino,9
3936,Camila Gómez,Psicología,21,Femenino,2
3937,Carlos Díaz,Contabilidad,18,Femenino,7
3938,Luis Pérez,Sistemas,32,Masculino,4
3939,Ana Castillo,Derecho,31,Masculino,1
3940,Luis Torres,Psicología,25,Masculino,8
3941,Luis Pérez,Sistemas,23,Masculino,3
3942,Sofía Morales,Sistemas,29,Masculino,3
3943,Ana Castillo,Psicología,29,Masculino,8
3944,Pedro Morales,Contabilidad,25,Femenino,5
3945,Pedro Pérez,Contabilidad,23,Masculino,8
3946,Pedro López,Educación,27,Femenino,1
3947,Luis Ruiz,Sistemas,28,Masculino,1
3948,Camila Ramírez,Educación,24,Femenino,8
3949,Carlos Castillo,Administración,29,Femenino,2
3950,Daniela Morales,Psicología,23,Masculino,6
3951,Luis Torres,Derecho,23,Femenino,8
3952,Ana Vega,Derecho,31,Femenino,6
3953,Pedro Torres,Administración,26,Masculino,10
3954,Daniela Morales,Psicología,32,Femenino,10
3955,José Ramírez,Derecho,20,Masculino,10
3956,Ana López,Contabilidad,18,Masculino,7
3957,Luis Vega,Contabilidad,34,Femenino,5
3958,Carlos Torres,Administración,28,Femenino,4
3959,José Pérez,Contabilidad,31,Femenino,9
3960,Carlos Gómez,Administración,20,Femenino,7
3961,José Ruiz,Educación,29,Masculino,6
3962,José Ruiz,Administración,18,Femenino,5
3963,José Gómez,Sistemas,21,Femenino,4
3964,Andrés Vega,Sistemas,34,Masculino,8
3965,María Pérez,Educación,31,Masculino,5
3966,María Díaz,Educación,27,Masculino,2
3967,Andrés Vega,Contabilidad,31,Masculino,7
3968,Pedro Castillo,Sistemas,29,Masculino,2
3969,Ana Torres,Sistemas,23,Femenino,5
3970,María Castillo,Sistemas,23,Masculino,1
3971,Luis Morales,Sistemas,27,Femenino,1
3972,María Ramírez,Administración,21,Femenino,1
3973,Ana López,Administración,19,Masculino,2
3974,Sofía Ramírez,Psicología,19,Masculino,2
3975,José Pérez,Sistemas,24,Femenino,8
3976,Luis López,Sistemas,33,Masculino,10
3977,Daniela Vega,Derecho,19,Masculino,7
3978,Carlos Díaz,Educación,19,Femenino,2
3979,Sofía Castillo,Educación,32,Femenino,6
3980,Ana Gómez,Sistemas,24,Femenino,6
3981,María Díaz,Psicología,23,Masculino,1
3982,Daniela Torres,Psicología,34,Femenino,9
3983,Ana Ramírez,Administración,32,Masculino,4
3984,Daniela Gómez,Derecho,21,Femenino,1
3985,Andrés Vega,Sistemas,33,Masculino,3
3986,María Ruiz,Psicología,30,Femenino,8
3987,Daniela Gómez,Psicología,24,Femenino,6
3988,María Pérez,Derecho,31,Masculino,1
3989,Carlos Castillo,Psicología,18,Femenino,6
3990,Daniela Vega,Sistemas,18,Masculino,5
3991,José López,Administración,24,Femenino,3
3992,Carlos Gómez,Derecho,19,Femenino,10
3993,Pedro Vega,Contabilidad,32,Femenino,7
3994,Daniela Pérez,Derecho,32,Femenino,2
3995,Pedro Ruiz,Educación,21,Masculino,10
3996,Camila Torres,Sistemas,28,Masculino,2
3997,Pedro Castillo,Administración,30,Masculino,1
3998,Daniela Pérez,Administración,24,Femenino,1
3999,Andrés Castillo,Administración,27,Masculino,2
4000,Sofía Vega,Administración,22,Femenino,9
4001,José Vega,Sistemas,25,Masculino,1
4002,José Gómez,Educación,31,Masculino,1
4003,Camila López,Sistemas,22,Masculino,6
4004,Luis Morales,Derecho,29,Femenino,5
4005,Pedro López,Administración,28,Masculino,5
4006,Andrés Gómez,Sistemas,18,Femenino,1
4007,Luis Castillo,Derecho,31,Femenino,3
4008,Daniela Vega,Psicología,31,Masculino,6
4009,Daniela López,Psicología,28,Femenino,2
4010,Carlos Vega,Sistemas,32,Femenino,6
4011,Luis Torres,Administración,29,Femenino,9
4012,Luis Díaz,Contabilidad,26,Masculino,7
4013,Ana Ruiz,Derecho,23,Masculino,7
4014,Ana Torres,Contabilidad,27,Femenino,6
4015,José Morales,Derecho,32,Masculino,1
4016,Camila Gómez,Derecho,21,Masculino,8
4017,María Pérez,Psicología,32,Masculino,6
4018,Pedro Castillo,Educación,33,Masculino,8
4019,Ana López,Sistemas,33,Femenino,5
4020,María Vega,Sistemas,23,Femenino,5
4021,Luis Castillo,Psicología,28,Femenino,3
4022,Pedro Pérez,Administración,23,Femenino,5
4023,Pedro Vega,Derecho,22,Femenino,3
4024,Andrés Vega,Contabilidad,19,Femenino,7
4025,Pedro Castillo,Administración,18,Femenino,7
4026,María Torres,Derecho,20,Masculino,6
4027,María Vega,Derecho,33,Femenino,3
4028,Camila Ruiz,Administración,24,Femenino,9
4029,Daniela Ruiz,Sistemas,31,Masculino,5
4030,Andrés Vega,Derecho,25,Masculino,1
4031,Camila Díaz,Administración,26,Masculino,6
4032,Ana Vega,Psicología,22,Femenino,4
4033,Sofía Morales,Educación,20,Femenino,10
4034,Daniela Morales,Contabilidad,18,Femenino,4
4035,Camila Morales,Derecho,19,Femenino,9
4036,Sofía Ramírez,Derecho,28,Femenino,5
4037,Carlos Morales,Sistemas,18,Masculino,9
4038,José Torres,Administración,33,Masculino,7
4039,Carlos Ramírez,Educación,24,Masculino,1
4040,Carlos Torres,Educación,22,Femenino,2
4041,Luis Gómez,Derecho,29,Femenino,7
4042,Sofía Gómez,Derecho,21,Femenino,3
4043,Ana Castillo,Administración,35,Femenino,2
4044,José Castillo,Psicología,30,Masculino,1
4045,Camila Torres,Sistemas,31,Masculino,4
4046,Sofía Torres,Administración,18,Masculino,7
4047,Sofía Vega,Sistemas,21,Femenino,3
4048,Pedro Castillo,Derecho,20,Masculino,7
4049,Andrés Pérez,Sistemas,32,Femenino,1
4050,María Gómez,Derecho,24,Femenino,1
4051,Camila Pérez,Sistemas,27,Masculino,4
4052,Carlos Morales,Derecho,23,Femenino,5
4053,Pedro Ruiz,Administración,21,Femenino,3
4054,Sofía Castillo,Derecho,31,Masculino,9
4055,Ana Vega,Administración,19,Femenino,6
4056,José Pérez,Administración,29,Femenino,2
4057,Sofía López,Educación,25,Masculino,8
4058,Carlos Ramírez,Administración,35,Masculino,3
4059,Sofía Gómez,Derecho,25,Femenino,1
4060,José Ruiz,Derecho,19,Masculino,7
4061,Pedro Ramírez,Derecho,28,Masculino,8
4062,Carlos Vega,Educación,27,Femenino,4
4063,Sofía Ramírez,Contabilidad,29,Masculino,8
4064,Ana Vega,Psicología,31,Femenino,1
4065,Pedro Ramírez,Contabilidad,31,Masculino,3
4066,Ana Vega,Sistemas,21,Masculino,10
4067,Ana Torres,Administración,20,Femenino,5
4068,María Ruiz,Sistemas,26,Femenino,9
4069,Sofía Pérez,Psicología,25,Masculino,3
4070,Camila López,Administración,24,Masculino,1
4071,Carlos López,Contabilidad,20,Masculino,3
4072,Camila Díaz,Contabilidad,19,Masculino,10
4073,María Díaz,Contabilidad,28,Masculino,4
4074,Pedro Ruiz,Psicología,35,Femenino,4
4075,Sofía López,Administración,24,Masculino,5
4076,María Morales,Administración,31,Masculino,1
4077,Andrés Pérez,Contabilidad,35,Masculino,2
4078,Carlos Castillo,Contabilidad,20,Masculino,10
4079,Ana Ramírez,Contabilidad,30,Femenino,10
4080,Sofía Ruiz,Administración,19,Masculino,3
4081,María Ramírez,Derecho,24,Masculino,8
4082,Daniela Castillo,Psicología,29,Femenino,3
4083,Luis Pérez,Derecho,23,Femenino,2
4084,Sofía López,Derecho,28,Masculino,10
4085,Carlos Torres,Derecho,32,Masculino,4
4086,Luis Ramírez,Contabilidad,25,Femenino,3
4087,Pedro Castillo,Derecho,28,Masculino,9
4088,Pedro Castillo,Derecho,21,Masculino,1
4089,Sofía Morales,Sistemas,32,Masculino,1
4090,Ana Ruiz,Psicología,23,Femenino,6
4091,Carlos Castillo,Sistemas,24,Masculino,2
4092,Luis Díaz,Educación,25,Femenino,6
4093,Ana Díaz,Sistemas,26,Masculino,3
4094,Luis Ruiz,Educación,21,Femenino,4
4095,Ana Vega,Derecho,33,Femenino,3
4096,José Ramírez,Psicología,22,Femenino,5
4097,Carlos Torres,Sistemas,34,Masculino,5
4098,Camila Vega,Sistemas,23,Masculino,5
4099,Andrés Ramírez,Derecho,19,Femenino,8
4100,Pedro Ruiz,Administración,24,Masculino,3
4101,Sofía Ruiz,Psicología,31,Femenino,2
4102,Camila Ruiz,Sistemas,23,Femenino,8
4103,Andrés Castillo,Derecho,26,Masculino,9
4104,Camila Vega,Contabilidad,34,Masculino,9
4105,Carlos Díaz,Educación,31,Femenino,3
4106,Pedro Torres,Sistemas,34,Femenino,7
4107,Daniela Torres,Educación,23,Femenino,5
4108,María Díaz,Educación,29,Masculino,10
4109,Pedro Torres,Psicología,23,Masculino,3
4110,Camila Pérez,Sistemas,35,Masculino,6
4111,Pedro Torres,Contabilidad,32,Masculino,9
4112,Pedro López,Psicología,26,Masculino,1
4113,Luis Torres,Administración,25,Femenino,2
4114,José Ruiz,Psicología,23,Masculino,1
4115,Sofía Morales,Derecho,23,Femenino,1
4116,Carlos Morales,Derecho,18,Femenino,6
4117,Ana Ruiz,Contabilidad,31,Masculino,3
4118,Luis Ramírez,Contabilidad,19,Masculino,4
4119,Sofía Gómez,Sistemas,20,Masculino,4
4120,Camila López,Psicología,23,Masculino,3
4121,José Ramírez,Sistemas,20,Masculino,7
4122,Ana Pérez,Derecho,18,Masculino,8
4123,Daniela Pérez,Contabilidad,30,Femenino,7
4124,Luis Morales,Sistemas,33,Femenino,3
4125,Pedro Castillo,Administración,34,Femenino,1
4126,Ana Ruiz,Contabilidad,25,Femenino,3
4127,María Castillo,Derecho,20,Femenino,7
4128,Carlos López,Educación,21,Masculino,4
4129,Pedro Gómez,Sistemas,26,Femenino,2
4130,Pedro Castillo,Administración,24,Masculino,7
4131,Camila Castillo,Contabilidad,21,Masculino,8
4132,Carlos Ramírez,Derecho,30,Femenino,8
4133,Pedro Pérez,Derecho,24,Femenino,10
4134,José Torres,Psicología,19,Femenino,7
4135,Luis Ramírez,Contabilidad,28,Masculino,9
4136,Andrés Ramírez,Sistemas,20,Femenino,10
4137,Sofía Ruiz,Administración,23,Femenino,3
4138,Ana Torres,Contabilidad,35,Masculino,8
4139,José Castillo,Contabilidad,20,Femenino,3
4140,María Castillo,Contabilidad,31,Femenino,4
4141,Andrés Morales,Psicología,26,Femenino,10
4142,Ana Torres,Contabilidad,27,Femenino,4
4143,Pedro Torres,Derecho,35,Masculino,5
4144,Daniela Torres,Administración,34,Femenino,5
4145,Luis Pérez,Sistemas,28,Masculino,9
4146,Camila Díaz,Derecho,26,Masculino,2
4147,Pedro Castillo,Administración,28,Masculino,1
4148,Sofía López,Derecho,35,Masculino,5
4149,Pedro Pérez,Contabilidad,33,Femenino,2
4150,José López,Derecho,34,Femenino,5
4151,María Ramírez,Sistemas,30,Femenino,2
4152,Andrés Ramírez,Educación,29,Femenino,5
4153,Pedro Ramírez,Administración,30,Masculino,7
4154,Andrés Gómez,Contabilidad,27,Masculino,9
4155,Camila Vega,Educación,19,Masculino,3
4156,Daniela Ramírez,Educación,23,Masculino,1
4157,Andrés Castillo,Contabilidad,19,Femenino,9
4158,Pedro Pérez,Contabilidad,25,Femenino,7
4159,Pedro Pérez,Contabilidad,19,Masculino,4
4160,Daniela Castillo,Derecho,34,Masculino,4
4161,Ana Morales,Derecho,32,Masculino,1
4162,Pedro Ramírez,Educación,21,Masculino,3
4163,Carlos Morales,Derecho,33,Femenino,2
4164,Sofía Pérez,Psicología,32,Femenino,6
4165,María Vega,Contabilidad,19,Femenino,8
4166,María Ruiz,Derecho,24,Femenino,3
4167,Andrés Ruiz,Psicología,33,Femenino,1
4168,Camila Díaz,Sistemas,27,Masculino,3
4169,Luis Ramírez,Sistemas,26,Femenino,2
4170,Andrés Morales,Educación,32,Masculino,7
4171,Pedro López,Administración,19,Masculino,7
4172,Carlos Ruiz,Educación,18,Femenino,4
4173,Sofía Ruiz,Administración,34,Masculino,10
4174,Andrés Torres,Derecho,21,Masculino,7
4175,Camila López,Administración,32,Masculino,8
4176,Ana Vega,Derecho,27,Femenino,3
4177,Pedro Ruiz,Contabilidad,23,Masculino,4
4178,Sofía Vega,Educación,25,Masculino,4
4179,Camila Castillo,Educación,18,Masculino,5
4180,Camila Ruiz,Psicología,31,Femenino,1
4181,Pedro Ruiz,Administración,20,Femenino,9
4182,Daniela López,Sistemas,29,Femenino,10
4183,Andrés Torres,Contabilidad,25,Femenino,4
4184,Ana Torres,Educación,20,Femenino,9
4185,Luis Morales,Derecho,34,Masculino,7
4186,Pedro Castillo,Educación,25,Masculino,6
4187,Andrés Ruiz,Sistemas,21,Femenino,5
4188,Sofía Torres,Educación,34,Masculino,6
4189,Ana López,Derecho,19,Masculino,8
4190,Ana Ruiz,Administración,31,Femenino,1
4191,Daniela Pérez,Administración,18,Masculino,9
4192,Luis Ramírez,Administración,30,Masculino,9
4193,Carlos Ruiz,Derecho,35,Masculino,5
4194,José Vega,Contabilidad,18,Masculino,8
4195,Carlos Vega,Psicología,28,Masculino,8
4196,José Gómez,Sistemas,31,Masculino,7
4197,Sofía Gómez,Educación,30,Masculino,3
4198,Daniela Morales,Derecho,22,Masculino,9
4199,Ana Vega,Administración,18,Masculino,10
4200,Luis Ramírez,Sistemas,23,Femenino,4
4201,José Castillo,Contabilidad,24,Femenino,10
4202,Pedro Torres,Educación,26,Femenino,9
4203,Daniela Pérez,Sistemas,23,Masculino,5
4204,Carlos Castillo,Administración,29,Masculino,7
4205,Sofía Pérez,Psicología,20,Masculino,4
4206,Daniela Díaz,Administración,18,Masculino,9
4207,José Ruiz,Derecho,30,Masculino,4
4208,Sofía Morales,Educación,32,Masculino,3
4209,José López,Derecho,28,Masculino,5
4210,Ana Díaz,Contabilidad,25,Femenino,5
4211,Andrés Gómez,Educación,35,Femenino,6
4212,José Pérez,Administración,30,Femenino,9
4213,Andrés Torres,Sistemas,29,Femenino,8
4214,María Vega,Contabilidad,26,Femenino,7
4215,Carlos López,Administración,25,Femenino,1
4216,Pedro Morales,Derecho,34,Femenino,5
4217,Sofía Gómez,Administración,29,Femenino,10
4218,Daniela Torres,Administración,19,Femenino,3
4219,Sofía Vega,Derecho,23,Masculino,7
4220,Sofía Ruiz,Administración,18,Femenino,7
4221,Pedro Gómez,Derecho,31,Masculino,4
4222,Camila Morales,Psicología,22,Masculino,4
4223,Camila Vega,Educación,33,Femenino,9
4224,Andrés Ramírez,Educación,33,Femenino,10
4225,Carlos Díaz,Derecho,18,Femenino,2
4226,María Castillo,Psicología,23,Masculino,9
4227,José Ruiz,Administración,21,Femenino,4
4228,Sofía Vega,Educación,24,Masculino,3
4229,Carlos Morales,Sistemas,18,Masculino,2
4230,José Castillo,Sistemas,32,Femenino,3
4231,Sofía Gómez,Contabilidad,25,Masculino,5
4232,Sofía Gómez,Administración,27,Masculino,1
4233,María Vega,Psicología,33,Femenino,3
4234,Andrés Ramírez,Administración,19,Femenino,6
4235,Pedro Castillo,Administración,22,Femenino,1
4236,Camila Ruiz,Educación,22,Masculino,9
4237,Carlos López,Contabilidad,25,Masculino,10
4238,Daniela Morales,Derecho,21,Femenino,9
4239,Sofía Morales,Administración,35,Masculino,6
4240,Pedro Vega,Administración,18,Masculino,8
4241,Camila López,Educación,18,Femenino,10
4242,Pedro Morales,Sistemas,34,Femenino,10
4243,Camila Ramírez,Administración,27,Masculino,5
4244,María Castillo,Derecho,26,Masculino,3
4245,Camila López,Sistemas,24,Femenino,10
4246,Camila Morales,Sistemas,18,Masculino,8
4247,Daniela Ramírez,Administración,23,Masculino,8
4248,Camila Pérez,Administración,31,Masculino,10
4249,Carlos Pérez,Administración,28,Masculino,10
4250,María Vega,Derecho,24,Masculino,8
4251,Ana López,Contabilidad,23,Femenino,5
4252,José Ramírez,Contabilidad,35,Masculino,5
4253,Daniela Morales,Sistemas,32,Femenino,3
4254,María Díaz,Sistemas,18,Femenino,7
4255,Camila Gómez,Psicología,20,Femenino,1
4256,Andrés Díaz,Sistemas,33,Masculino,3
4257,Andrés Ruiz,Contabilidad,20,Femenino,6
4258,Pedro López,Contabilidad,19,Masculino,9
4259,Camila Vega,Sistemas,29,Femenino,9
4260,Luis Gómez,Contabilidad,32,Femenino,5
4261,Sofía Morales,Educación,29,Masculino,10
4262,Luis Morales,Sistemas,33,Femenino,1
4263,Ana Castillo,Sistemas,25,Masculino,5
4264,Camila Castillo,Sistemas,35,Femenino,1
4265,María Ruiz,Educación,35,Masculino,3
4266,Luis Vega,Sistemas,24,Femenino,7
4267,Carlos Pérez,Administración,34,Femenino,9
4268,Andrés Morales,Educación,26,Masculino,8
4269,Andrés Vega,Sistemas,22,Femenino,6
4270,Carlos Ruiz,Educación,28,Masculino,7
4271,José Morales,Educación,24,Masculino,4
4272,Camila Morales,Administración,24,Masculino,4
4273,Sofía Ramírez,Contabilidad,26,Masculino,9
4274,Andrés Pérez,Derecho,33,Masculino,9
4275,Sofía Vega,Derecho,19,Masculino,1
4276,Luis Ruiz,Educación,20,Femenino,4
4277,Luis Gómez,Administración,22,Femenino,7
4278,Luis Gómez,Contabilidad,35,Femenino,9
4279,Camila Vega,Sistemas,28,Masculino,7
4280,María Torres,Educación,21,Masculino,10
4281,Pedro Pérez,Contabilidad,32,Masculino,3
4282,Ana Díaz,Administración,33,Masculino,8
4283,Daniela Castillo,Contabilidad,26,Femenino,8
4284,Ana Vega,Educación,22,Masculino,2
4285,Daniela Gómez,Contabilidad,30,Masculino,10
4286,Sofía Díaz,Educación,25,Femenino,7
4287,Daniela Morales,Derecho,22,Femenino,3
4288,María Díaz,Educación,30,Masculino,6
4289,María Pérez,Administración,30,Masculino,9
4290,José Pérez,Administración,29,Femenino,9
4291,Daniela Pérez,Administración,30,Femenino,1
4292,Camila Pérez,Derecho,25,Masculino,7
4293,Pedro López,Derecho,18,Femenino,1
4294,Carlos Vega,Educación,20,Femenino,5
4295,Ana Ruiz,Psicología,21,Masculino,4
4296,Sofía Pérez,Psicología,21,Masculino,1
4297,María Pérez,Administración,29,Masculino,1
4298,Sofía Castillo,Contabilidad,23,Masculino,8
4299,Camila Ruiz,Derecho,29,Masculino,2
4300,Sofía Torres,Derecho,19,Masculino,10
4301,Andrés Morales,Sistemas,22,Femenino,6
4302,Daniela Castillo,Educación,28,Femenino,5
4303,Sofía Torres,Sistemas,28,Femenino,9
4304,Sofía Castillo,Educación,27,Femenino,4
4305,Andrés Gómez,Sistemas,35,Masculino,9
4306,Luis Vega,Psicología,30,Femenino,6
4307,Andrés López,Contabilidad,27,Femenino,7
4308,Pedro Torres,Administración,29,Masculino,2
4309,Daniela Ruiz,Derecho,19,Femenino,7
4310,Pedro Pérez,Administración,31,Masculino,7
4311,Carlos Castillo,Psicología,31,Masculino,8
4312,Ana Castillo,Derecho,22,Femenino,7
4313,Ana Torres,Administración,29,Masculino,6
4314,Andrés Díaz,Sistemas,20,Femenino,4
4315,Ana Gómez,Derecho,25,Masculino,7
4316,Daniela Gómez,Contabilidad,31,Masculino,6
4317,Andrés Ramírez,Psicología,19,Femenino,3
4318,Carlos Castillo,Contabilidad,20,Masculino,4
4319,Sofía Díaz,Contabilidad,32,Femenino,1
4320,Pedro Castillo,Educación,29,Masculino,2
4321,Camila Ramírez,Psicología,19,Femenino,8
4322,Luis Ruiz,Educación,20,Femenino,7
4323,José Morales,Psicología,24,Femenino,6
4324,Pedro Gómez,Psicología,25,Masculino,6
4325,Sofía Ramírez,Contabilidad,35,Femenino,7
4326,Andrés Pérez,Contabilidad,32,Masculino,3
4327,María Ramírez,Derecho,20,Femenino,4
4328,Ana Gómez,Psicología,23,Masculino,1
4329,Sofía Díaz,Derecho,33,Masculino,4
4330,María Torres,Educación,33,Masculino,3
4331,María Ruiz,Derecho,27,Femenino,1
4332,Carlos Vega,Administración,28,Masculino,3
4333,Pedro Ramírez,Derecho,23,Femenino,3
4334,Daniela Ramírez,Administración,23,Masculino,9
4335,Camila Torres,Sistemas,22,Masculino,3
4336,Ana Ruiz,Sistemas,26,Masculino,2
4337,Pedro Ruiz,Administración,25,Masculino,9
4338,José Castillo,Administración,24,Femenino,8
4339,Luis Ruiz,Psicología,34,Masculino,10
