id_estudiante,nombre,carrera,edad,genero,semestre,id_nota,materia,nota,asistencia
3839,Ana Díaz,Sistemas,19,Masculino,9,3674,Matemáticas,9.34,68
3840,Andrés Pérez,Administración,33,Masculino,1,2216,Inglés,6.7,65
3840,Andrés Pérez,Administración,33,Masculino,1,2453,Programación,6.43,87
3840,Andrés Pérez,Administración,33,Masculino,1,3125,Auditoría,5.78,82
3842,Carlos Vega,Sistemas,26,Femenino,5,363,Inglés,8.16,77
3842,Carlos Vega,Sistemas,26,Femenino,5,3629,Inglés,5.55,74
3842,Carlos Vega,Sistemas,26,Femenino,5,4054,Contabilidad,7.89,95
3849,María Pérez,Educación,31,Masculino,2,1821,Inglés,7.81,70
3850,Pedro Castillo,Educación,19,Masculino,5,201,Contabilidad,5.16,78
3852,Daniela López,Psicología,33,Femenino,6,3048,Base de Datos,7.42,71
3855,María Pérez,Psicología,18,Masculino,6,213,Programación,8.26,77
3855,María Pérez,Psicología,18,Masculino,6,1515,Matemáticas,9.74,69
3855,María Pérez,Psicología,18,Masculino,6,3122,Estadística,9.97,60
3855,María Pérez,Psicología,18,Masculino,6,3357,Inglés,5.82,64
3856,María Vega,Educación,31,Masculino,3,2986,Contabilidad,8.11,70
3857,Andrés Torres,Derecho,22,Femenino,5,2309,Inglés,7.11,99
3857,Andrés Torres,Derecho,22,Femenino,5,3156,Auditoría,8.16,91
3857,Andrés Torres,Derecho,22,Femenino,5,3213,Programación,8.43,73
3858,Carlos Pérez,Contabilidad,20,Masculino,4,558,Programación,9.01,73
3858,Carlos Pérez,Contabilidad,20,Masculino,4,1914,Administración,9.98,98
3859,Luis Ruiz,Sistemas,29,Femenino,8,776,Estadística,5.08,64
3859,Luis Ruiz,Sistemas,29,Femenino,8,1662,Auditoría,7.42,87
3860,Carlos Pérez,Contabilidad,26,Masculino,1,1884,Investigación,9.63,81
3861,Ana Ramírez,Educación,26,Masculino,10,4075,Base de Datos,5.16,78
3862,María Torres,Contabilidad,29,Masculino,9,1234,Auditoría,6.72,71
3862,María Torres,Contabilidad,29,Masculino,9,4226,Matemáticas,7.66,91
3865,Sofía Vega,Derecho,22,Femenino,5,3140,Administración,6.51,67
3866,Sofía Morales,Administración,23,Masculino,6,4224,Auditoría,5.98,75
3869,Luis Gómez,Psicología,19,Masculino,4,4945,Estadística,7.07,65
3870,José Morales,Psicología,31,Masculino,7,1995,Base de Datos,8.11,78
3870,José Morales,Psicología,31,Masculino,7,3214,Investigación,9.16,75
3872,Pedro Ramírez,Educación,23,Masculino,3,1749,Estadística,8.27,78
3872,Pedro Ramírez,Educación,23,Masculino,3,2809,Estadística,5.23,61
3875,Andrés Ruiz,Sistemas,18,Femenino,8,1240,Python,5.88,91
3875,Andrés Ruiz,Sistemas,18,Femenino,8,4393,Base de Datos,6.99,67
3877,Daniela López,Administración,28,Masculino,1,1568,Auditoría,5.85,63
3877,Daniela López,Administración,28,Masculino,1,4096,Python,6.82,85
3878,Daniela López,Psicología,32,Masculino,4,1989,Estadística,7.47,82
3878,Daniela López,Psicología,32,Masculino,4,2052,Python,8.73,95
3879,Ana Ramírez,Administración,23,Masculino,2,2391,Administración,8.79,85
3879,Ana Ramírez,Administración,23,Masculino,2,3135,Matemáticas,5.84,74
3880,María Vega,Derecho,19,Femenino,2,153,Estadística,7.82,73
3881,Pedro Ramírez,Administración,23,Masculino,1,2865,Python,9.16,88
3881,Pedro Ramírez,Administración,23,Masculino,1,2906,Programación,6.76,99
3881,Pedro Ramírez,Administración,23,Masculino,1,3772,Matemáticas,6.12,60
3881,Pedro Ramírez,Administración,23,Masculino,1,4251,Investigación,5.04,83
3882,José Díaz,Educación,26,Femenino,2,1418,Base de Datos,5.82,74
3883,Daniela Gómez,Psicología,23,Masculino,8,1106,Base de Datos,7.67,68
3883,Daniela Gómez,Psicología,23,Masculino,8,1724,Contabilidad,9.85,96
3884,Ana Ramírez,Contabilidad,27,Masculino,7,941,Base de Datos,8.24,98
3885,Ana Torres,Administración,27,Femenino,3,4429,Investigación,9.62,70
3886,Carlos Díaz,Administración,20,Femenino,1,4720,Administración,7.37,65
3887,Carlos Díaz,Administración,24,Femenino,2,990,Base de Datos,6.03,100
3887,Carlos Díaz,Administración,24,Femenino,2,2215,Matemáticas,7.58,95
3887,Carlos Díaz,Administración,24,Femenino,2,3142,Administración,6.56,93
3887,Carlos Díaz,Administración,24,Femenino,2,3569,Base de Datos,9.24,71
3888,Carlos Pérez,Psicología,26,Femenino,8,1584,Contabilidad,5.73,87
3889,Daniela Torres,Derecho,18,Masculino,3,1787,Administración,8.49,71
3889,Daniela Torres,Derecho,18,Masculino,3,3906,Investigación,7.54,75
3890,Pedro Díaz,Contabilidad,21,Masculino,3,4834,Administración,8.57,94
3891,Daniela Morales,Sistemas,32,Femenino,9,507,Python,6.84,67
3891,Daniela Morales,Sistemas,32,Femenino,9,3883,Contabilidad,7.72,65
3893,Andrés Díaz,Sistemas,30,Masculino,3,2355,Programación,7.07,72
3893,Andrés Díaz,Sistemas,30,Masculino,3,3190,Base de Datos,7.34,80
3893,Andrés Díaz,Sistemas,30,Masculino,3,4847,Auditoría,8.1,88
3894,Luis Gómez,Psicología,21,Femenino,9,1518,Estadística,6.76,89
3894,Luis Gómez,Psicología,21,Femenino,9,1844,Investigación,6.05,64
3894,Luis Gómez,Psicología,21,Femenino,9,2063,Auditoría,5.66,68
3896,Sofía Vega,Derecho,26,Femenino,9,637,Contabilidad,5.23,64
3898,Daniela Morales,Sistemas,18,Femenino,5,3549,Programación,6.57,98
3899,Daniela Castillo,Sistemas,34,Masculino,8,1169,Auditoría,8.0,94
3900,Andrés Gómez,Psicología,21,Masculino,8,633,Python,8.18,70
3900,Andrés Gómez,Psicología,21,Masculino,8,1754,Estadística,6.87,96
3901,José Ruiz,Psicología,22,Masculino,7,694,Estadística,7.19,88
3901,José Ruiz,Psicología,22,Masculino,7,1267,Inglés,9.87,94
3902,José Pérez,Sistemas,30,Masculino,7,2787,Programación,7.26,76
3903,Sofía Torres,Administración,28,Masculino,5,2891,Administración,8.8,75
3904,Andrés Castillo,Psicología,31,Femenino,8,3481,Inglés,6.61,79
3906,Andrés Morales,Contabilidad,26,Femenino,3,2802,Contabilidad,9.26,75
3907,Carlos Pérez,Administración,20,Masculino,4,2448,Auditoría,5.64,60
3907,Carlos Pérez,Administración,20,Masculino,4,4208,Investigación,6.35,90
3909,María López,Sistemas,19,Masculino,1,1971,Inglés,8.46,98
3910,Andrés Vega,Derecho,25,Femenino,7,3344,Inglés,5.49,63
3911,Daniela López,Psicología,21,Masculino,1,2609,Administración,8.26,85
3912,Andrés Vega,Psicología,20,Masculino,5,549,Administración,9.68,60
3913,Luis Morales,Sistemas,18,Masculino,7,4486,Matemáticas,7.7,71
3914,Sofía Torres,Administración,22,Femenino,4,3921,Programación,9.95,64
3916,Ana Morales,Sistemas,35,Femenino,5,4535,Python,6.36,68
3917,Andrés Gómez,Psicología,31,Femenino,5,1612,Investigación,7.02,64
3919,Sofía Vega,Contabilidad,25,Masculino,7,518,Programación,6.88,71
3919,Sofía Vega,Contabilidad,25,Masculino,7,1228,Programación,5.16,82
3920,Luis Gómez,Educación,25,Femenino,2,1694,Auditoría,9.36,73
3920,Luis Gómez,Educación,25,Femenino,2,2577,Estadística,5.57,87
3920,Luis Gómez,Educación,25,Femenino,2,3877,Auditoría,7.97,91
3921,Luis Vega,Sistemas,28,Masculino,10,3991,Base de Datos,5.84,97
3922,Andrés Díaz,Educación,26,Femenino,9,3154,Investigación,5.22,76
3922,Andrés Díaz,Educación,26,Femenino,9,3802,Python,5.21,74
3922,Andrés Díaz,Educación,26,Femenino,9,4818,Administración,6.14,82
3924,José Pérez,Sistemas,29,Masculino,6,604,Matemáticas,8.48,73
3924,José Pérez,Sistemas,29,Masculino,6,5000,Programación,6.34,68
3925,María Castillo,Derecho,31,Masculino,8,670,Administración,5.89,85
3925,María Castillo,Derecho,31,Masculino,8,844,Python,5.44,84
3925,María Castillo,Derecho,31,Masculino,8,1478,Inglés,8.99,68
3926,Camila Morales,Psicología,26,Femenino,10,681,Auditoría,7.0,92
3927,José Morales,Derecho,32,Masculino,1,1678,Estadística,7.26,75
3928,Luis Pérez,Psicología,22,Femenino,1,4033,Estadística,6.76,72
3929,Carlos Vega,Sistemas,34,Masculino,3,2410,Contabilidad,8.47,66
3930,María Vega,Derecho,27,Masculino,3,2460,Inglés,7.58,94
3930,María Vega,Derecho,27,Masculino,3,3378,Auditoría,7.35,62
3931,Pedro Torres,Sistemas,34,Femenino,9,1939,Inglés,8.14,77
3932,Luis Ramírez,Contabilidad,28,Masculino,8,4129,Python,5.5,76
3934,Carlos López,Contabilidad,32,Masculino,1,2493,Contabilidad,6.41,65
3936,Camila Gómez,Psicología,21,Femenino,2,511,Base de Datos,7.62,99
3936,Camila Gómez,Psicología,21,Femenino,2,1058,Auditoría,7.85,86
3937,Carlos Díaz,Contabilidad,18,Femenino,7,1753,Auditoría,7.18,76
3939,Ana Castillo,Derecho,31,Masculino,1,3459,Inglés,9.29,72
3939,Ana Castillo,Derecho,31,Masculino,1,4279,Estadística,7.19,94
3940,Luis Torres,Psicología,25,Masculino,8,2315,Estadística,6.67,90
3941,Luis Pérez,Sistemas,23,Masculino,3,3057,Contabilidad,5.48,67
3942,Sofía Morales,Sistemas,29,Masculino,3,1976,Base de Datos,8.25,87
3943,Ana Castillo,Psicología,29,Masculino,8,4520,Auditoría,7.42,63
3943,Ana Castillo,Psicología,29,Masculino,8,4855,Auditoría,8.52,90
3945,Pedro Pérez,Contabilidad,23,Masculino,8,1479,Base de Datos,8.14,94
3946,Pedro López,Educación,27,Femenino,1,1162,Base de Datos,6.1,86
3948,Camila Ramírez,Educación,24,Femenino,8,1020,Administración,8.32,84
3950,Daniela Morales,Psicología,23,Masculino,6,2286,Estadística,6.68,98
3953,Pedro Torres,Administración,26,Masculino,10,1184,Base de Datos,6.85,95
3954,Daniela Morales,Psicología,32,Femenino,10,4877,Contabilidad,7.11,95
3955,José Ramírez,Derecho,20,Masculino,10,691,Estadística,6.48,65
3955,José Ramírez,Derecho,20,Masculino,10,1012,Auditoría,8.39,71
3958,Carlos Torres,Administración,28,Femenino,4,1014,Inglés,5.56,86
3959,José Pérez,Contabilidad,31,Femenino,9,623,Inglés,5.08,94
3959,José Pérez,Contabilidad,31,Femenino,9,3541,Inglés,7.07,95
3961,José Ruiz,Educación,29,Masculino,6,166,Inglés,7.18,97
3961,José Ruiz,Educación,29,Masculino,6,4148,Auditoría,8.74,64
3962,José Ruiz,Administración,18,Femenino,5,1211,Matemáticas,8.79,89
3963,José Gómez,Sistemas,21,Femenino,4,1185,Contabilidad,9.94,96
3963,José Gómez,Sistemas,21,Femenino,4,2885,Investigación,9.81,98
3964,Andrés Vega,Sistemas,34,Masculino,8,4571,Base de Datos,6.89,96
3964,Andrés Vega,Sistemas,34,Masculino,8,4939,Contabilidad,9.53,65
3967,Andrés Vega,Contabilidad,31,Masculino,7,3054,Programación,8.28,71
3967,Andrés Vega,Contabilidad,31,Masculino,7,4761,Estadística,8.86,68
3969,Ana Torres,Sistemas,23,Femenino,5,927,Programación,9.34,63
3970,María Castillo,Sistemas,23,Masculino,1,1805,Programación,6.39,89
3971,Luis Morales,Sistemas,27,Femenino,1,3775,Administración,8.02,94
3972,María Ramírez,Administración,21,Femenino,1,2050,Inglés,5.65,92
3972,María Ramírez,Administración,21,Femenino,1,2259,Inglés,5.34,95
3973,Ana López,Administración,19,Masculino,2,1575,Base de Datos,9.0,62
3973,Ana López,Administración,19,Masculino,2,2862,Auditoría,8.44,67
3974,Sofía Ramírez,Psicología,19,Masculino,2,1657,Programación,5.58,75
3974,Sofía Ramírez,Psicología,19,Masculino,2,1980,Inglés,5.1,88
3974,Sofía Ramírez,Psicología,19,Masculino,2,4697,Inglés,7.86,75
3976,Luis López,Sistemas,33,Masculino,10,747,Administración,9.47,63
3976,Luis López,Sistemas,33,Masculino,10,1313,Inglés,7.8,94
3977,Daniela Vega,Derecho,19,Masculino,7,49,Matemáticas,7.7,96
3981,María Díaz,Psicología,23,Masculino,1,1862,Python,5.28,65
3981,María Díaz,Psicología,23,Masculino,1,2348,Inglés,8.78,98
3983,Ana Ramírez,Administración,32,Masculino,4,1709,Auditoría,8.33,93
3984,Daniela Gómez,Derecho,21,Femenino,1,2653,Matemáticas,8.51,90
3984,Daniela Gómez,Derecho,21,Femenino,1,2945,Contabilidad,5.39,68
3986,María Ruiz,Psicología,30,Femenino,8,4068,Inglés,9.64,85
3987,Daniela Gómez,Psicología,24,Femenino,6,63,Base de Datos,5.95,73
3987,Daniela Gómez,Psicología,24,Femenino,6,1242,Contabilidad,6.25,96
3987,Daniela Gómez,Psicología,24,Femenino,6,1528,Estadística,7.96,89
3987,Daniela Gómez,Psicología,24,Femenino,6,3675,Administración,8.05,99
3988,María Pérez,Derecho,31,Masculino,1,1972,Contabilidad,8.09,99
3989,Carlos Castillo,Psicología,18,Femenino,6,1149,Inglés,9.44,60
3992,Carlos Gómez,Derecho,19,Femenino,10,3498,Contabilidad,6.12,66
3993,Pedro Vega,Contabilidad,32,Femenino,7,3752,Python,6.77,66
3994,Daniela Pérez,Derecho,32,Femenino,2,1250,Inglés,9.45,84
3994,Daniela Pérez,Derecho,32,Femenino,2,1985,Investigación,7.43,97
3994,Daniela Pérez,Derecho,32,Femenino,2,2389,Investigación,6.5,70
3995,Pedro Ruiz,Educación,21,Masculino,10,171,Matemáticas,6.77,76
3997,Pedro Castillo,Administración,30,Masculino,1,1986,Matemáticas,8.57,93
3998,Daniela Pérez,Administración,24,Femenino,1,248,Programación,5.18,64
4000,Sofía Vega,Administración,22,Femenino,9,141,Matemáticas,6.36,91
4000,Sofía Vega,Administración,22,Femenino,9,1357,Auditoría,9.1,66
4000,Sofía Vega,Administración,22,Femenino,9,2640,Python,6.82,78
4000,Sofía Vega,Administración,22,Femenino,9,3620,Contabilidad,8.0,100
4001,José Vega,Sistemas,25,Masculino,1,3035,Python,6.85,78
4001,José Vega,Sistemas,25,Masculino,1,3218,Auditoría,5.13,98
4003,Camila López,Sistemas,22,Masculino,6,2230,Python,5.93,64
4003,Camila López,Sistemas,22,Masculino,6,2415,Estadística,7.59,97
4003,Camila López,Sistemas,22,Masculino,6,3766,Auditoría,7.35,61
4006,Andrés Gómez,Sistemas,18,Femenino,1,1629,Python,7.36,99
4006,Andrés Gómez,Sistemas,18,Femenino,1,4661,Base de Datos,7.12,62
4008,Daniela Vega,Psicología,31,Masculino,6,3863,Estadística,6.63,83
4009,Daniela López,Psicología,28,Femenino,2,4832,Base de Datos,5.15,95
4011,Luis Torres,Administración,29,Femenino,9,972,Estadística,5.65,87
4011,Luis Torres,Administración,29,Femenino,9,3700,Administración,9.53,63
4011,Luis Torres,Administración,29,Femenino,9,3958,Auditoría,5.54,87
4011,Luis Torres,Administración,29,Femenino,9,4239,Matemáticas,8.98,81
4012,Luis Díaz,Contabilidad,26,Masculino,7,236,Base de Datos,7.23,90
4014,Ana Torres,Contabilidad,27,Femenino,6,1327,Programación,8.12,97
4014,Ana Torres,Contabilidad,27,Femenino,6,1422,Administración,9.33,75
4015,José Morales,Derecho,32,Masculino,1,1314,Matemáticas,7.83,94
4015,José Morales,Derecho,32,Masculino,1,4791,Inglés,6.7,61
4016,Camila Gómez,Derecho,21,Masculino,8,3056,Investigación,7.99,94
4018,Pedro Castillo,Educación,33,Masculino,8,859,Python,5.45,74
4018,Pedro Castillo,Educación,33,Masculino,8,2425,Administración,7.61,82
4019,Ana López,Sistemas,33,Femenino,5,1079,Auditoría,7.75,64
4019,Ana López,Sistemas,33,Femenino,5,1820,Programación,8.43,96
4019,Ana López,Sistemas,33,Femenino,5,3651,Auditoría,6.25,100
4020,María Vega,Sistemas,23,Femenino,5,4555,Base de Datos,7.5,74
4022,Pedro Pérez,Administración,23,Femenino,5,188,Estadística,9.36,96
4022,Pedro Pérez,Administración,23,Femenino,5,2243,Inglés,7.31,62
4022,Pedro Pérez,Administración,23,Femenino,5,3769,Inglés,8.01,77
4023,Pedro Vega,Derecho,22,Femenino,3,672,Auditoría,8.91,80
4025,Pedro Castillo,Administración,18,Femenino,7,4829,Auditoría,8.67,65
4026,María Torres,Derecho,20,Masculino,6,1330,Estadística,7.34,100
4026,María Torres,Derecho,20,Masculino,6,2318,Investigación,9.63,85
4027,María Vega,Derecho,33,Femenino,3,2077,Python,6.7,71
4029,Daniela Ruiz,Sistemas,31,Masculino,5,1604,Matemáticas,8.05,71
4030,Andrés Vega,Derecho,25,Masculino,1,1276,Inglés,6.5,87
4031,Camila Díaz,Administración,26,Masculino,6,1286,Matemáticas,6.6,69
4031,Camila Díaz,Administración,26,Masculino,6,1605,Estadística,5.72,87
4031,Camila Díaz,Administración,26,Masculino,6,4669,Contabilidad,6.0,85
4033,Sofía Morales,Educación,20,Femenino,10,3805,Python,8.35,86
4034,Daniela Morales,Contabilidad,18,Femenino,4,1225,Auditoría,9.34,91
4034,Daniela Morales,Contabilidad,18,Femenino,4,4983,Estadística,8.82,72
4035,Camila Morales,Derecho,19,Femenino,9,3797,Investigación,7.73,93
4036,Sofía Ramírez,Derecho,28,Femenino,5,284,Estadística,5.49,94
4036,Sofía Ramírez,Derecho,28,Femenino,5,4332,Matemáticas,5.67,80
4038,José Torres,Administración,33,Masculino,7,4692,Matemáticas,8.24,72
4043,Ana Castillo,Administración,35,Femenino,2,3101,Contabilidad,7.06,81
4043,Ana Castillo,Administración,35,Femenino,2,4052,Estadística,5.4,89
4044,José Castillo,Psicología,30,Masculino,1,1290,Matemáticas,6.71,79
4044,José Castillo,Psicología,30,Masculino,1,2794,Programación,7.17,63
4045,Camila Torres,Sistemas,31,Masculino,4,1998,Contabilidad,6.17,95
4046,Sofía Torres,Administración,18,Masculino,7,2760,Auditoría,5.24,79
4047,Sofía Vega,Sistemas,21,Femenino,3,2751,Inglés,5.23,77
4047,Sofía Vega,Sistemas,21,Femenino,3,3733,Administración,9.51,63
4047,Sofía Vega,Sistemas,21,Femenino,3,4493,Python,8.95,94
4048,Pedro Castillo,Derecho,20,Masculino,7,1000,Base de Datos,9.75,92
4049,Andrés Pérez,Sistemas,32,Femenino,1,1903,Estadística,6.12,73
4050,María Gómez,Derecho,24,Femenino,1,123,Investigación,6.22,60
4050,María Gómez,Derecho,24,Femenino,1,1196,Inglés,5.05,93
4053,Pedro Ruiz,Administración,21,Femenino,3,745,Contabilidad,6.61,78
4054,Sofía Castillo,Derecho,31,Masculino,9,2194,Inglés,6.34,85
4056,José Pérez,Administración,29,Femenino,2,2386,Contabilidad,8.52,84
4056,José Pérez,Administración,29,Femenino,2,3955,Inglés,9.67,95
4058,Carlos Ramírez,Administración,35,Masculino,3,723,Programación,7.55,96
4058,Carlos Ramírez,Administración,35,Masculino,3,3610,Matemáticas,7.86,99
4058,Carlos Ramírez,Administración,35,Masculino,3,3722,Auditoría,8.53,90
4060,José Ruiz,Derecho,19,Masculino,7,2131,Administración,7.59,62
4060,José Ruiz,Derecho,19,Masculino,7,2467,Investigación,5.85,67
4062,Carlos Vega,Educación,27,Femenino,4,665,Auditoría,8.08,89
4062,Carlos Vega,Educación,27,Femenino,4,1792,Administración,8.52,95
4063,Sofía Ramírez,Contabilidad,29,Masculino,8,2169,Matemáticas,9.6,100
4063,Sofía Ramírez,Contabilidad,29,Masculino,8,2548,Base de Datos,7.3,71
4065,Pedro Ramírez,Contabilidad,31,Masculino,3,839,Python,6.91,87
4065,Pedro Ramírez,Contabilidad,31,Masculino,3,2905,Matemáticas,9.16,96
4065,Pedro Ramírez,Contabilidad,31,Masculino,3,3901,Administración,8.97,87
4068,María Ruiz,Sistemas,26,Femenino,9,4463,Matemáticas,9.5,93
4069,Sofía Pérez,Psicología,25,Masculino,3,3793,Estadística,9.63,68
4070,Camila López,Administración,24,Masculino,1,3049,Contabilidad,5.66,100
4071,Carlos López,Contabilidad,20,Masculino,3,4691,Investigación,8.92,93
4071,Carlos López,Contabilidad,20,Masculino,3,4920,Python,8.55,61
4072,Camila Díaz,Contabilidad,19,Masculino,10,1488,Matemáticas,6.86,79
4074,Pedro Ruiz,Psicología,35,Femenino,4,3526,Base de Datos,8.78,72
4075,Sofía López,Administración,24,Masculino,5,1029,Python,5.51,86
4075,Sofía López,Administración,24,Masculino,5,3749,Investigación,5.79,95
4076,María Morales,Administración,31,Masculino,1,2633,Estadística,9.02,69
4078,Carlos Castillo,Contabilidad,20,Masculino,10,995,Matemáticas,8.05,76
4078,Carlos Castillo,Contabilidad,20,Masculino,10,1609,Base de Datos,8.26,60
4078,Carlos Castillo,Contabilidad,20,Masculino,10,4595,Estadística,6.07,80
4080,Sofía Ruiz,Administración,19,Masculino,3,3628,Matemáticas,5.64,62
4081,María Ramírez,Derecho,24,Masculino,8,4590,Auditoría,8.58,67
4083,Luis Pérez,Derecho,23,Femenino,2,229,Contabilidad,7.54,77
4083,Luis Pérez,Derecho,23,Femenino,2,1291,Administración,7.32,62
4086,Luis Ramírez,Contabilidad,25,Femenino,3,488,Contabilidad,7.49,65
4086,Luis Ramírez,Contabilidad,25,Femenino,3,1235,Investigación,6.05,83
4087,Pedro Castillo,Derecho,28,Masculino,9,1045,Python,7.65,63
4087,Pedro Castillo,Derecho,28,Masculino,9,2048,Investigación,9.98,91
4088,Pedro Castillo,Derecho,21,Masculino,1,1220,Matemáticas,6.17,75
4088,Pedro Castillo,Derecho,21,Masculino,1,2635,Estadística,7.27,70
4088,Pedro Castillo,Derecho,21,Masculino,1,2828,Base de Datos,7.33,69
4089,Sofía Morales,Sistemas,32,Masculino,1,3751,Investigación,7.18,70
4091,Carlos Castillo,Sistemas,24,Masculino,2,614,Programación,8.27,81
4092,Luis Díaz,Educación,25,Femenino,6,2671,Administración,5.57,86
4093,Ana Díaz,Sistemas,26,Masculino,3,773,Auditoría,5.36,60
4095,Ana Vega,Derecho,33,Femenino,3,3105,Administración,9.8,75
4095,Ana Vega,Derecho,33,Femenino,3,3523,Estadística,6.67,99
4096,José Ramírez,Psicología,22,Femenino,5,4863,Python,6.96,70
4097,Carlos Torres,Sistemas,34,Masculino,5,501,Python,5.23,68
4097,Carlos Torres,Sistemas,34,Masculino,5,1492,Base de Datos,5.95,90
4097,Carlos Torres,Sistemas,34,Masculino,5,2915,Contabilidad,7.0,63
4098,Camila Vega,Sistemas,23,Masculino,5,2620,Matemáticas,6.57,85
4099,Andrés Ramírez,Derecho,19,Femenino,8,346,Programación,9.17,82
4099,Andrés Ramírez,Derecho,19,Femenino,8,1866,Estadística,7.61,97
4099,Andrés Ramírez,Derecho,19,Femenino,8,2122,Inglés,5.85,72
4100,Pedro Ruiz,Administración,24,Masculino,3,690,Base de Datos,6.72,61
4100,Pedro Ruiz,Administración,24,Masculino,3,2094,Matemáticas,8.91,69
4101,Sofía Ruiz,Psicología,31,Femenino,2,33,Base de Datos,7.54,66
4102,Camila Ruiz,Sistemas,23,Femenino,8,2881,Programación,6.05,93
4108,María Díaz,Educación,29,Masculino,10,3220,Python,8.05,85
4108,María Díaz,Educación,29,Masculino,10,3860,Programación,5.21,66
4108,María Díaz,Educación,29,Masculino,10,4287,Auditoría,8.94,80
4111,Pedro Torres,Contabilidad,32,Masculino,9,516,Auditoría,9.6,63
4112,Pedro López,Psicología,26,Masculino,1,1150,Base de Datos,7.2,74
4112,Pedro López,Psicología,26,Masculino,1,2489,Investigación,5.66,66
4113,Luis Torres,Administración,25,Femenino,2,2835,Programación,5.78,65
4113,Luis Torres,Administración,25,Femenino,2,3233,Administración,8.91,81
4115,Sofía Morales,Derecho,23,Femenino,1,626,Investigación,9.03,71
4116,Carlos Morales,Derecho,18,Femenino,6,1364,Matemáticas,5.77,85
4116,Carlos Morales,Derecho,18,Femenino,6,2498,Auditoría,5.91,97
4120,Camila López,Psicología,23,Masculino,3,66,Programación,5.79,92
4120,Camila López,Psicología,23,Masculino,3,396,Programación,7.09,70
4122,Ana Pérez,Derecho,18,Masculino,8,1208,Contabilidad,6.7,67
4122,Ana Pérez,Derecho,18,Masculino,8,2811,Base de Datos,8.77,66
4122,Ana Pérez,Derecho,18,Masculino,8,3355,Contabilidad,8.13,67
4123,Daniela Pérez,Contabilidad,30,Femenino,7,2601,Base de Datos,5.05,87
4124,Luis Morales,Sistemas,33,Femenino,3,1170,Estadística,5.47,68
4124,Luis Morales,Sistemas,33,Femenino,3,1766,Matemáticas,9.16,95
4125,Pedro Castillo,Administración,34,Femenino,1,1963,Python,5.57,89
4125,Pedro Castillo,Administración,34,Femenino,1,2944,Estadística,5.27,86
4126,Ana Ruiz,Contabilidad,25,Femenino,3,1696,Investigación,6.39,64
4126,Ana Ruiz,Contabilidad,25,Femenino,3,3633,Matemáticas,8.84,80
4126,Ana Ruiz,Contabilidad,25,Femenino,3,4712,Auditoría,9.82,92
4128,Carlos López,Educación,21,Masculino,4,2847,Administración,7.34,87
4128,Carlos López,Educación,21,Masculino,4,4416,Matemáticas,5.38,72
4131,Camila Castillo,Contabilidad,21,Masculino,8,543,Inglés,6.36,67
4131,Camila Castillo,Contabilidad,21,Masculino,8,1677,Python,7.13,85
4131,Camila Castillo,Contabilidad,21,Masculino,8,4940,Auditoría,8.93,95
4133,Pedro Pérez,Derecho,24,Femenino,10,2253,Administración,7.05,70
4134,José Torres,Psicología,19,Femenino,7,985,Base de Datos,5.62,62
4136,Andrés Ramírez,Sistemas,20,Femenino,10,128,Investigación,9.15,95
4136,Andrés Ramírez,Sistemas,20,Femenino,10,2064,Inglés,8.81,88
4137,Sofía Ruiz,Administración,23,Femenino,3,4335,Inglés,8.79,80
4138,Ana Torres,Contabilidad,35,Masculino,8,933,Investigación,8.18,67
4139,José Castillo,Contabilidad,20,Femenino,3,4319,Python,8.86,66
4141,Andrés Morales,Psicología,26,Femenino,10,562,Matemáticas,7.86,69
4141,Andrés Morales,Psicología,26,Femenino,10,718,Inglés,7.05,91
4142,Ana Torres,Contabilidad,27,Femenino,4,1023,Inglés,9.26,70
4142,Ana Torres,Contabilidad,27,Femenino,4,3638,Estadística,6.13,100
4145,Luis Pérez,Sistemas,28,Masculino,9,1319,Investigación,8.67,61
4145,Luis Pérez,Sistemas,28,Masculino,9,2644,Inglés,6.31,62
4147,Pedro Castillo,Administración,28,Masculino,1,3530,Programación,6.48,95
4148,Sofía López,Derecho,35,Masculino,5,1886,Estadística,6.76,98
4148,Sofía López,Derecho,35,Masculino,5,3889,Inglés,5.35,71
4151,María Ramírez,Sistemas,30,Femenino,2,1822,Python,6.96,91
4151,María Ramírez,Sistemas,30,Femenino,2,3092,Matemáticas,6.91,91
4153,Pedro Ramírez,Administración,30,Masculino,7,3423,Administración,7.39,92
4154,Andrés Gómez,Contabilidad,27,Masculino,9,3201,Estadística,7.1,77
4155,Camila Vega,Educación,19,Masculino,3,110,Contabilidad,8.33,80
4156,Daniela Ramírez,Educación,23,Masculino,1,2008,Estadística,5.84,67
4157,Andrés Castillo,Contabilidad,19,Femenino,9,1723,Administración,8.24,78
4157,Andrés Castillo,Contabilidad,19,Femenino,9,3583,Base de Datos,9.07,88
4157,Andrés Castillo,Contabilidad,19,Femenino,9,4479,Contabilidad,8.24,79
4158,Pedro Pérez,Contabilidad,25,Femenino,7,1650,Matemáticas,7.32,100
4158,Pedro Pérez,Contabilidad,25,Femenino,7,4483,Inglés,9.81,62
4159,Pedro Pérez,Contabilidad,19,Masculino,4,387,Programación,9.18,93
4159,Pedro Pérez,Contabilidad,19,Masculino,4,1992,Matemáticas,7.94,81
4161,Ana Morales,Derecho,32,Masculino,1,2790,Administración,5.27,77
4162,Pedro Ramírez,Educación,21,Masculino,3,3561,Investigación,5.72,94
4164,Sofía Pérez,Psicología,32,Femenino,6,3025,Investigación,6.43,84
